fecha,Bolilla 1,Bolilla 2,Bolilla 3,Bolilla 4,Bolilla 5,Bolilla 6,0,1,2,3,4
2015-06-02,4.0,7.0,12.0,27.0,29.0,38 ,,,,,
2015-05-30,12.0,13.0,15.0,24.0,33.0,40 ,,,,,
2015-05-28,1.0,7.0,13.0,19.0,37.0,39 ,,,,,
2015-05-26,8.0,15.0,20.0,21.0,27.0,40 ,,,,,
2015-05-23,1.0,3.0,10.0,12.0,15.0,38 ,,,,,
2015-05-21,4.0,6.0,9.0,20.0,23.0,28 ,,,,,
2015-05-19,18.0,28.0,29.0,30.0,31.0,34 ,,,,,
2015-05-16,5.0,11.0,12.0,20.0,39.0,40 ,,,,,
2015-05-14,3.0,15.0,27.0,31.0,35.0,38 ,,,,,
2015-05-12,3.0,4.0,27.0,32.0,36.0,37 ,,,,,
2015-05-09,3.0,12.0,13.0,15.0,23.0,30 ,,,,,
2015-05-07,13.0,24.0,25.0,27.0,29.0,40 ,,,,,
2015-05-05,12.0,23.0,29.0,30.0,39.0,40 ,,,,,
2015-05-02,1.0,14.0,15.0,24.0,38.0,40 ,,,,,
2015-04-30,4.0,9.0,12.0,28.0,34.0,35 ,,,,,
2015-04-28,4.0,11.0,13.0,16.0,19.0,31 ,,,,,
2015-04-25,2.0,5.0,13.0,27.0,39.0,40 ,,,,,
2015-04-23,11.0,19.0,21.0,24.0,26.0,29 ,,,,,
2015-04-21,6.0,15.0,20.0,21.0,26.0,28 ,,,,,
2015-04-18,1.0,8.0,11.0,23.0,33.0,39 ,,,,,
2015-04-16,7.0,8.0,24.0,27.0,32.0,35 ,,,,,
2015-04-14,5.0,9.0,18.0,19.0,21.0,39 ,,,,,
2015-04-11,6.0,16.0,19.0,20.0,29.0,30 ,,,,,
2015-04-09,1.0,6.0,26.0,30.0,32.0,38 ,,,,,
2015-04-07,4.0,7.0,12.0,24.0,26.0,29 ,,,,,
2015-04-04,1.0,6.0,15.0,17.0,25.0,27 ,,,,,
2015-04-02,9.0,22.0,27.0,30.0,33.0,34 ,,,,,
2015-03-31,2.0,13.0,22.0,24.0,31.0,34 ,,,,,
2015-03-28,1.0,12.0,16.0,18.0,33.0,38 ,,,,,
2015-03-26,11.0,12.0,15.0,16.0,20.0,38 ,,,,,
2015-03-24,7.0,16.0,21.0,27.0,34.0,36 ,,,,,
2015-03-21,5.0,16.0,22.0,24.0,28.0,31 ,,,,,
2015-03-19,3.0,12.0,14.0,18.0,22.0,29 ,,,,,
2015-03-17,11.0,12.0,15.0,26.0,33.0,35 ,,,,,
2015-03-14,3.0,10.0,14.0,18.0,19.0,33 ,,,,,
2015-03-12,3.0,13.0,16.0,18.0,19.0,27 ,,,,,
2015-03-10,1.0,14.0,28.0,31.0,32.0,34 ,,,,,
2015-03-07,11.0,13.0,21.0,26.0,28.0,32 ,,,,,
2015-03-05,11.0,15.0,21.0,28.0,30.0,37 ,,,,,
2015-03-03,5.0,10.0,19.0,20.0,24.0,36 ,,,,,
2015-02-28,1.0,3.0,4.0,7.0,8.0,24 ,,,,,
2015-02-26,9.0,11.0,12.0,31.0,34.0,37 ,,,,,
2015-02-24,7.0,8.0,15.0,20.0,25.0,38 ,,,,,
2015-02-21,3.0,5.0,16.0,19.0,39.0,40 ,,,,,
2015-02-19,4.0,9.0,18.0,21.0,23.0,32 ,,,,,
2015-02-17,20.0,24.0,28.0,30.0,39.0,40 ,,,,,
2015-02-14,13.0,18.0,29.0,33.0,36.0,37 ,,,,,
2015-02-12,3.0,13.0,19.0,33.0,37.0,38 ,,,,,
2015-02-10,19.0,24.0,26.0,31.0,33.0,35 ,,,,,
2015-02-07,3.0,6.0,8.0,31.0,34.0,39 ,,,,,
2015-02-05,9.0,12.0,22.0,29.0,30.0,31 ,,,,,
2015-02-03,2.0,12.0,19.0,23.0,32.0,35 ,,,,,
2015-01-31,15.0,16.0,22.0,25.0,31.0,32 ,,,,,
2015-01-29,4.0,8.0,10.0,22.0,28.0,35 ,,,,,
2015-01-27,11.0,18.0,20.0,35.0,37.0,38 ,,,,,
2015-01-24,18.0,23.0,26.0,29.0,30.0,37 ,,,,,
2015-01-22,4.0,11.0,27.0,33.0,35.0,37 ,,,,,
2015-01-20,1.0,2.0,5.0,17.0,35.0,39 ,,,,,
2015-01-17,7.0,8.0,21.0,24.0,25.0,29 ,,,,,
2015-01-15,2.0,4.0,11.0,16.0,18.0,24 ,,,,,
2015-01-13,11.0,12.0,19.0,23.0,30.0,39 ,,,,,
2015-01-10,26.0,29.0,33.0,36.0,37.0,40 ,,,,,
2015-01-08,2.0,12.0,16.0,29.0,31.0,39 ,,,,,
2015-01-06,5.0,6.0,25.0,27.0,32.0,39 ,,,,,
2015-01-03,4.0,6.0,20.0,22.0,36.0,40 ,,,,,
2015-01-01,6.0,10.0,15.0,16.0,23.0,32 ,,,,,
2014-12-30,1.0,8.0,17.0,30.0,34.0,39 ,,,,,
2014-12-27,2.0,8.0,14.0,18.0,20.0,27 ,,,,,
2014-12-25,1.0,6.0,8.0,24.0,36.0,39 ,,,,,
2014-12-23,2.0,9.0,10.0,14.0,33.0,38 ,,,,,
2014-12-20,1.0,6.0,11.0,17.0,19.0,22 ,,,,,
2014-12-18,6.0,8.0,13.0,17.0,18.0,37 ,,,,,
2014-12-16,8.0,9.0,16.0,21.0,22.0,34 ,,,,,
2014-12-13,7.0,8.0,10.0,12.0,20.0,36 ,,,,,
2014-12-11,4.0,5.0,10.0,11.0,24.0,36 ,,,,,
2014-12-09,1.0,4.0,13.0,25.0,29.0,35 ,,,,,
2014-12-06,12.0,14.0,16.0,18.0,36.0,38 ,,,,,
2014-12-04,4.0,10.0,11.0,33.0,36.0,40 ,,,,,
2014-12-02,1.0,3.0,21.0,23.0,36.0,37 ,,,,,
2014-11-29,3.0,9.0,11.0,15.0,19.0,33 ,,,,,
2014-11-27,1.0,4.0,21.0,27.0,33.0,37 ,,,,,
2014-11-25,2.0,23.0,25.0,34.0,35.0,38 ,,,,,
2014-11-22,3.0,8.0,10.0,20.0,29.0,39 ,,,,,
2014-11-20,11.0,12.0,21.0,23.0,26.0,34 ,,,,,
2014-11-18,4.0,6.0,14.0,17.0,22.0,39 ,,,,,
2014-11-15,4.0,10.0,17.0,26.0,28.0,36 ,,,,,
2014-11-13,17.0,18.0,22.0,27.0,28.0,29 ,,,,,
2014-11-11,7.0,12.0,13.0,20.0,26.0,33 ,,,,,
2014-11-08,6.0,13.0,21.0,27.0,37.0,39 ,,,,,
2014-11-06,3.0,14.0,27.0,28.0,29.0,40 ,,,,,
2014-11-04,1.0,10.0,24.0,34.0,35.0,38 ,,,,,
2014-11-01,3.0,21.0,23.0,28.0,35.0,39 ,,,,,
2014-10-30,10.0,11.0,18.0,21.0,24.0,30 ,,,,,
2014-10-28,1.0,5.0,13.0,26.0,28.0,37 ,,,,,
2014-10-25,1.0,7.0,13.0,16.0,27.0,28 ,,,,,
2014-10-23,8.0,9.0,16.0,27.0,35.0,37 ,,,,,
2014-10-21,13.0,15.0,18.0,30.0,39.0,40 ,,,,,
2014-10-18,2.0,29.0,31.0,34.0,37.0,40 ,,,,,
2014-10-16,17.0,27.0,28.0,29.0,31.0,32 ,,,,,
2014-10-14,1.0,11.0,12.0,18.0,21.0,38 ,,,,,
2014-10-11,9.0,11.0,12.0,16.0,17.0,18 ,,,,,
2014-10-09,5.0,8.0,15.0,22.0,23.0,36 ,,,,,
2014-10-07,1.0,8.0,10.0,15.0,21.0,33 ,,,,,
2014-10-04,2.0,6.0,17.0,30.0,39.0,40 ,,,,,
2014-10-02,6.0,13.0,26.0,28.0,38.0,40 ,,,,,
2014-09-30,4.0,16.0,21.0,25.0,26.0,37 ,,,,,
2014-09-27,6.0,9.0,10.0,25.0,31.0,36 ,,,,,
2014-09-25,3.0,14.0,25.0,27.0,35.0,36 ,,,,,
2014-09-23,12.0,13.0,17.0,18.0,22.0,28 ,,,,,
2014-09-20,6.0,7.0,11.0,22.0,23.0,30 ,,,,,
2014-09-18,2.0,7.0,16.0,19.0,22.0,26 ,,,,,
2014-09-16,4.0,22.0,24.0,26.0,28.0,31 ,,,,,
2014-09-13,3.0,11.0,18.0,19.0,29.0,38 ,,,,,
2014-09-11,6.0,14.0,23.0,28.0,33.0,40 ,,,,,
2014-09-09,6.0,9.0,13.0,16.0,18.0,38 ,,,,,
2014-09-06,8.0,11.0,14.0,15.0,27.0,37 ,,,,,
2014-09-04,2.0,17.0,25.0,26.0,34.0,36 ,,,,,
2014-09-02,2.0,5.0,12.0,18.0,29.0,39 ,,,,,
2014-08-30,5.0,12.0,19.0,31.0,33.0,37 ,,,,,
2014-08-28,1.0,2.0,8.0,12.0,34.0,38 ,,,,,
2014-08-26,1.0,10.0,19.0,22.0,25.0,26 ,,,,,
2014-08-23,1.0,10.0,16.0,32.0,35.0,38 ,,,,,
2014-08-21,2.0,20.0,26.0,33.0,35.0,39 ,,,,,
2014-08-19,1.0,2.0,6.0,17.0,23.0,38 ,,,,,
2014-08-16,2.0,4.0,13.0,18.0,31.0,33 ,,,,,
2014-08-14,6.0,22.0,26.0,37.0,38.0,39 ,,,,,
2014-08-12,13.0,16.0,20.0,28.0,31.0,40 ,,,,,
2014-08-09,3.0,5.0,11.0,12.0,29.0,35 ,,,,,
2014-08-07,2.0,6.0,9.0,12.0,16.0,17 ,,,,,
2014-08-05,2.0,10.0,11.0,15.0,29.0,40 ,,,,,
2014-08-02,3.0,26.0,33.0,34.0,35.0,40 ,,,,,
2014-07-31,1.0,9.0,18.0,27.0,35.0,36 ,,,,,
2014-07-29,2.0,6.0,7.0,30.0,36.0,37 ,,,,,
2014-07-26,5.0,15.0,17.0,18.0,23.0,36 ,,,,,
2014-07-24,7.0,12.0,20.0,31.0,34.0,36 ,,,,,
2014-07-22,3.0,15.0,27.0,30.0,33.0,40 ,,,,,
2014-07-19,2.0,16.0,21.0,25.0,33.0,39 ,,,,,
2014-07-17,7.0,9.0,17.0,18.0,22.0,32 ,,,,,
2014-07-15,12.0,15.0,21.0,25.0,27.0,38 ,,,,,
2014-07-12,14.0,22.0,24.0,25.0,33.0,35 ,,,,,
2014-07-10,10.0,13.0,23.0,28.0,34.0,39 ,,,,,
2014-07-08,18.0,19.0,31.0,33.0,38.0,40 ,,,,,
2014-07-05,4.0,7.0,8.0,17.0,39.0,40 ,,,,,
2014-07-03,5.0,16.0,18.0,19.0,22.0,30 ,,,,,
2014-07-01,5.0,11.0,16.0,24.0,25.0,34 ,,,,,
2014-06-28,3.0,10.0,17.0,29.0,30.0,33 ,,,,,
2014-06-26,9.0,12.0,23.0,25.0,34.0,35 ,,,,,
2014-06-24,14.0,17.0,27.0,30.0,37.0,40 ,,,,,
2014-06-21,2.0,15.0,27.0,33.0,37.0,39 ,,,,,
2014-06-19,5.0,25.0,27.0,30.0,34.0,39 ,,,,,
2014-06-17,4.0,9.0,11.0,24.0,26.0,35 ,,,,,
2014-06-14,4.0,9.0,11.0,18.0,22.0,35 ,,,,,
2014-06-12,1.0,12.0,14.0,24.0,32.0,33 ,,,,,
2014-06-10,1.0,2.0,19.0,28.0,35.0,37 ,,,,,
2014-06-07,3.0,4.0,5.0,22.0,27.0,28 ,,,,,
2014-06-05,3.0,14.0,24.0,25.0,31.0,35 ,,,,,
2014-06-03,6.0,9.0,24.0,25.0,27.0,39 ,,,,,
2014-05-31,6.0,9.0,21.0,28.0,29.0,40 ,,,,,
2014-05-29,2.0,12.0,17.0,30.0,34.0,38 ,,,,,
2014-05-27,1.0,13.0,15.0,18.0,27.0,35 ,,,,,
2014-05-24,11.0,13.0,14.0,20.0,28.0,37 ,,,,,
2014-05-22,1.0,8.0,20.0,30.0,32.0,36 ,,,,,
2014-05-20,4.0,20.0,22.0,34.0,35.0,37 ,,,,,
2014-05-17,18.0,20.0,24.0,27.0,32.0,40 ,,,,,
2014-05-15,1.0,10.0,25.0,26.0,36.0,38 ,,,,,
2014-05-13,1.0,12.0,18.0,31.0,37.0,39 ,,,,,
2014-05-10,13.0,16.0,20.0,27.0,29.0,36 ,,,,,
2014-05-08,5.0,10.0,19.0,20.0,27.0,36 ,,,,,
2014-05-06,9.0,18.0,19.0,24.0,35.0,37 ,,,,,
2014-05-03,1.0,9.0,11.0,25.0,30.0,40 ,,,,,
2014-05-01,1.0,9.0,14.0,19.0,23.0,28 ,,,,,
2014-04-29,9.0,12.0,16.0,20.0,23.0,34 ,,,,,
2014-04-26,3.0,12.0,23.0,32.0,36.0,39 ,,,,,
2014-04-24,3.0,7.0,23.0,28.0,29.0,38 ,,,,,
2014-04-22,9.0,14.0,20.0,23.0,36.0,39 ,,,,,
2014-04-19,4.0,7.0,12.0,24.0,25.0,26 ,,,,,
2014-04-17,8.0,22.0,23.0,24.0,31.0,32 ,,,,,
2014-04-15,19.0,23.0,29.0,32.0,35.0,40 ,,,,,
2014-04-12,3.0,8.0,12.0,27.0,29.0,36 ,,,,,
2014-04-10,25.0,28.0,29.0,30.0,37.0,38 ,,,,,
2014-04-08,6.0,7.0,11.0,17.0,29.0,38 ,,,,,
2014-04-05,3.0,14.0,20.0,28.0,34.0,38 ,,,,,
2014-04-03,7.0,15.0,23.0,25.0,26.0,29 ,,,,,
2014-04-01,6.0,8.0,20.0,22.0,24.0,34 ,,,,,
2014-03-29,12.0,19.0,26.0,36.0,37.0,39 ,,,,,
2014-03-27,1.0,9.0,13.0,23.0,25.0,35 ,,,,,
2014-03-25,8.0,15.0,22.0,25.0,26.0,36 ,,,,,
2014-03-22,11.0,16.0,26.0,28.0,29.0,35 ,,,,,
2014-03-20,2.0,5.0,11.0,15.0,17.0,20 ,,,,,
2014-03-18,1.0,6.0,8.0,18.0,34.0,38 ,,,,,
2014-03-15,8.0,9.0,19.0,20.0,23.0,37 ,,,,,
2014-03-13,5.0,7.0,23.0,24.0,25.0,37 ,,,,,
2014-03-11,6.0,10.0,15.0,18.0,37.0,38 ,,,,,
2014-03-08,17.0,24.0,28.0,33.0,37.0,40 ,,,,,
2014-03-06,2.0,9.0,14.0,21.0,34.0,35 ,,,,,
2014-03-04,1.0,6.0,18.0,21.0,37.0,39 ,,,,,
2014-03-01,15.0,16.0,17.0,19.0,25.0,30 ,,,,,
2014-02-27,5.0,11.0,22.0,31.0,33.0,38 ,,,,,
2014-02-25,10.0,13.0,15.0,21.0,28.0,38 ,,,,,
2014-02-22,6.0,7.0,17.0,18.0,20.0,35 ,,,,,
2014-02-20,1.0,8.0,11.0,15.0,17.0,21 ,,,,,
2014-02-18,4.0,8.0,18.0,29.0,31.0,36 ,,,,,
2014-02-15,11.0,18.0,20.0,35.0,36.0,39 ,,,,,
2014-02-13,1.0,3.0,12.0,15.0,30.0,34 ,,,,,
2014-02-11,7.0,11.0,16.0,19.0,21.0,28 ,,,,,
2014-02-08,10.0,16.0,20.0,22.0,34.0,37 ,,,,,
2014-02-06,3.0,10.0,11.0,14.0,22.0,34 ,,,,,
2014-02-04,5.0,15.0,20.0,25.0,31.0,37 ,,,,,
2014-02-01,10.0,17.0,18.0,20.0,24.0,36 ,,,,,
2014-01-30,10.0,13.0,25.0,35.0,38.0,40 ,,,,,
2014-01-28,1.0,17.0,19.0,20.0,22.0,36 ,,,,,
2014-01-25,12.0,14.0,27.0,30.0,33.0,38 ,,,,,
2014-01-23,26.0,28.0,31.0,32.0,37.0,39 ,,,,,
2014-01-21,1.0,6.0,16.0,21.0,27.0,34 ,,,,,
2014-01-18,2.0,9.0,17.0,19.0,25.0,33 ,,,,,
2014-01-16,4.0,6.0,17.0,22.0,30.0,37 ,,,,,
2014-01-14,3.0,10.0,17.0,21.0,35.0,39 ,,,,,
2014-01-11,6.0,10.0,18.0,32.0,38.0,39 ,,,,,
2014-01-09,9.0,12.0,31.0,36.0,37.0,40 ,,,,,
2014-01-07,11.0,12.0,13.0,24.0,25.0,32 ,,,,,
2014-01-04,7.0,24.0,30.0,31.0,36.0,40 ,,,,,
2014-01-02,3.0,5.0,7.0,13.0,17.0,22 ,,,,,
2013-12-31,1.0,11.0,19.0,21.0,29.0,32 ,,,,,
2013-12-28,5.0,9.0,18.0,19.0,28.0,32 ,,,,,
2013-12-26,4.0,11.0,15.0,19.0,37.0,38 ,,,,,
2013-12-24,2.0,6.0,10.0,29.0,31.0,34 ,,,,,
2013-12-21,4.0,18.0,19.0,20.0,33.0,39 ,,,,,
2013-12-19,7.0,11.0,17.0,19.0,30.0,33 ,,,,,
2013-12-17,1.0,4.0,7.0,24.0,28.0,33 ,,,,,
2013-12-14,3.0,4.0,8.0,23.0,26.0,31 ,,,,,
2013-12-12,2.0,12.0,24.0,30.0,33.0,40 ,,,,,
2013-12-10,5.0,11.0,14.0,20.0,26.0,37 ,,,,,
2013-12-07,5.0,6.0,17.0,20.0,26.0,36 ,,,,,
2013-12-05,10.0,22.0,25.0,27.0,30.0,33 ,,,,,
2013-12-03,1.0,2.0,11.0,24.0,25.0,31 ,,,,,
2013-11-30,3.0,6.0,9.0,21.0,29.0,35 ,,,,,
2013-11-28,15.0,16.0,17.0,18.0,19.0,24 ,,,,,
2013-11-26,13.0,17.0,20.0,28.0,35.0,40 ,,,,,
2013-11-23,21.0,23.0,25.0,32.0,33.0,38 ,,,,,
2013-11-21,6.0,10.0,11.0,13.0,36.0,39 ,,,,,
2013-11-19,1.0,13.0,18.0,28.0,31.0,34 ,,,,,
2013-11-16,8.0,13.0,16.0,20.0,25.0,30 ,,,,,
2013-11-14,1.0,21.0,22.0,23.0,27.0,29 ,,,,,
2013-11-12,4.0,7.0,16.0,17.0,22.0,33 ,,,,,
2013-11-09,3.0,6.0,23.0,25.0,31.0,36 ,,,,,
2013-11-07,7.0,13.0,17.0,31.0,34.0,40 ,,,,,
2013-11-05,3.0,5.0,14.0,17.0,21.0,25 ,,,,,
2013-11-02,5.0,11.0,20.0,27.0,30.0,33 ,,,,,
2013-10-31,7.0,8.0,14.0,19.0,24.0,28 ,,,,,
2013-10-29,1.0,11.0,16.0,27.0,29.0,30 ,,,,,
2013-10-26,10.0,11.0,22.0,26.0,28.0,40 ,,,,,
2013-10-24,2.0,6.0,11.0,17.0,18.0,29 ,,,,,
2013-10-22,4.0,12.0,13.0,17.0,19.0,26 ,,,,,
2013-10-19,2.0,4.0,6.0,7.0,25.0,34 ,,,,,
2013-10-17,15.0,17.0,18.0,24.0,26.0,38 ,,,,,
2013-10-15,14.0,17.0,25.0,26.0,30.0,38 ,,,,,
2013-10-12,12.0,13.0,18.0,19.0,20.0,40 ,,,,,
2013-10-10,2.0,3.0,9.0,10.0,13.0,28 ,,,,,
2013-10-08,7.0,14.0,17.0,20.0,30.0,38 ,,,,,
2013-10-05,4.0,6.0,14.0,20.0,33.0,40 ,,,,,
2013-10-03,1.0,7.0,10.0,16.0,19.0,33 ,,,,,
2013-10-01,1.0,2.0,11.0,15.0,19.0,37 ,,,,,
2013-09-28,10.0,20.0,34.0,35.0,37.0,39 ,,,,,
2013-09-26,14.0,22.0,27.0,29.0,36.0,40 ,,,,,
2013-09-24,4.0,14.0,15.0,20.0,29.0,35 ,,,,,
2013-09-21,7.0,8.0,19.0,22.0,37.0,40 ,,,,,
2013-09-19,3.0,10.0,11.0,13.0,21.0,35 ,,,,,
2013-09-17,5.0,17.0,21.0,24.0,27.0,34 ,,,,,
2013-09-14,4.0,9.0,14.0,27.0,31.0,38 ,,,,,
2013-09-12,16.0,22.0,24.0,33.0,36.0,38 ,,,,,
2013-09-10,4.0,10.0,11.0,20.0,23.0,38 ,,,,,
2013-09-07,1.0,13.0,14.0,15.0,29.0,40 ,,,,,
2013-09-05,4.0,9.0,33.0,35.0,37.0,40 ,,,,,
2013-09-03,1.0,7.0,8.0,21.0,35.0,37 ,,,,,
2013-08-31,15.0,17.0,20.0,24.0,26.0,29 ,,,,,
2013-08-29,2.0,18.0,20.0,23.0,24.0,25 ,,,,,
2013-08-27,14.0,18.0,22.0,25.0,27.0,34 ,,,,,
2013-08-24,4.0,14.0,17.0,28.0,29.0,40 ,,,,,
2013-08-22,8.0,17.0,19.0,24.0,37.0,39 ,,,,,
2013-08-20,8.0,16.0,20.0,33.0,35.0,38 ,,,,,
2013-08-17,5.0,14.0,16.0,17.0,25.0,36 ,,,,,
2013-08-15,13.0,20.0,22.0,27.0,29.0,37 ,,,,,
2013-08-13,13.0,22.0,29.0,36.0,38.0,40 ,,,,,
2013-08-10,11.0,12.0,13.0,14.0,25.0,37 ,,,,,
2013-08-08,5.0,9.0,11.0,20.0,26.0,29 ,,,,,
2013-08-06,17.0,21.0,26.0,27.0,37.0,40 ,,,,,
2013-08-03,5.0,9.0,25.0,31.0,32.0,34 ,,,,,
2013-08-01,3.0,9.0,14.0,31.0,36.0,37 ,,,,,
2013-07-30,2.0,3.0,4.0,20.0,23.0,34 ,,,,,
2013-07-27,2.0,5.0,17.0,25.0,37.0,38 ,,,,,
2013-07-25,6.0,10.0,11.0,21.0,26.0,30 ,,,,,
2013-07-23,5.0,15.0,16.0,24.0,29.0,32 ,,,,,
2013-07-20,9.0,23.0,24.0,27.0,28.0,40 ,,,,,
2013-07-18,4.0,11.0,13.0,21.0,25.0,32 ,,,,,
2013-07-16,1.0,12.0,13.0,28.0,32.0,37 ,,,,,
2013-07-13,1.0,8.0,13.0,21.0,29.0,39 ,,,,,
2013-07-11,4.0,15.0,24.0,28.0,34.0,40 ,,,,,
2013-07-09,2.0,17.0,24.0,33.0,35.0,37 ,,,,,
2013-07-06,3.0,6.0,7.0,20.0,32.0,38 ,,,,,
2013-07-04,7.0,8.0,11.0,15.0,17.0,19 ,,,,,
2013-07-02,8.0,15.0,16.0,27.0,28.0,39 ,,,,,
2013-06-29,5.0,12.0,21.0,25.0,28.0,31 ,,,,,
2013-06-25,8.0,9.0,15.0,25.0,28.0,31 ,,,,,
2013-06-22,11.0,19.0,22.0,32.0,35.0,36 ,,,,,
2013-06-18,7.0,8.0,12.0,24.0,31.0,36 ,,,,,
2013-06-15,4.0,7.0,9.0,14.0,33.0,37 ,,,,,
2013-06-11,18.0,24.0,27.0,32.0,33.0,36 ,,,,,
2013-06-08,2.0,4.0,6.0,17.0,29.0,40 ,,,,,
2013-06-04,1.0,2.0,7.0,9.0,22.0,28 ,,,,,
2013-06-01,1.0,4.0,8.0,13.0,24.0,26 ,,,,,
2013-05-28,1.0,2.0,22.0,28.0,29.0,33 ,,,,,
2013-05-25,4.0,13.0,18.0,21.0,23.0,28 ,,,,,
2013-05-21,2.0,20.0,22.0,24.0,25.0,32 ,,,,,
2013-05-18,5.0,9.0,14.0,22.0,33.0,39 ,,,,,
2013-05-14,13.0,15.0,28.0,29.0,33.0,37 ,,,,,
2013-05-11,4.0,12.0,15.0,22.0,25.0,32 ,,,,,
2013-05-07,4.0,5.0,13.0,15.0,23.0,29 ,,,,,
2013-05-04,13.0,17.0,25.0,30.0,31.0,40 ,,,,,
2013-04-30,3.0,9.0,10.0,14.0,34.0,36 ,,,,,
2013-04-27,1.0,7.0,8.0,9.0,19.0,38 ,,,,,
2013-04-23,2.0,7.0,14.0,26.0,33.0,34 ,,,,,
2013-04-20,6.0,9.0,29.0,31.0,36.0,40 ,,,,,
2013-04-16,2.0,4.0,8.0,9.0,15.0,19 ,,,,,
2013-04-13,4.0,6.0,8.0,19.0,30.0,33 ,,,,,
2013-04-09,15.0,16.0,17.0,26.0,35.0,38 ,,,,,
2013-04-06,4.0,7.0,14.0,20.0,22.0,32 ,,,,,
2013-04-02,1.0,5.0,20.0,25.0,38.0,39 ,,,,,
2013-03-30,5.0,7.0,12.0,20.0,23.0,37 ,,,,,
2013-03-26,1.0,2.0,6.0,13.0,24.0,36 ,,,,,
2013-03-23,20.0,23.0,24.0,31.0,38.0,40 ,,,,,
2013-03-19,8.0,11.0,12.0,13.0,16.0,27 ,,,,,
2013-03-16,1.0,8.0,11.0,12.0,32.0,37 ,,,,,
2013-03-12,4.0,5.0,15.0,17.0,22.0,40 ,,,,,
2013-03-09,12.0,15.0,20.0,23.0,34.0,38 ,,,,,
2013-03-05,14.0,19.0,23.0,25.0,28.0,29 ,,,,,
2013-03-02,19.0,21.0,26.0,32.0,34.0,35 ,,,,,
2013-02-26,4.0,5.0,21.0,27.0,34.0,35 ,,,,,
2013-02-23,5.0,11.0,13.0,18.0,21.0,34 ,,,,,
2013-02-19,3.0,8.0,13.0,14.0,18.0,39 ,,,,,
2013-02-16,2.0,18.0,25.0,28.0,29.0,36 ,,,,,
2013-02-12,11.0,21.0,25.0,28.0,32.0,37 ,,,,,
2013-02-09,2.0,3.0,11.0,14.0,36.0,40 ,,,,,
2013-02-05,1.0,5.0,12.0,23.0,27.0,33 ,,,,,
2013-02-02,6.0,8.0,9.0,17.0,37.0,40 ,,,,,
2013-01-29,4.0,15.0,16.0,31.0,35.0,38 ,,,,,
2013-01-26,2.0,17.0,28.0,32.0,35.0,37 ,,,,,
2013-01-22,3.0,19.0,20.0,32.0,33.0,34 ,,,,,
2013-01-19,4.0,12.0,13.0,19.0,32.0,35 ,,,,,
2013-01-15,4.0,6.0,10.0,21.0,30.0,37 ,,,,,
2013-01-12,3.0,9.0,22.0,27.0,35.0,37 ,,,,,
2013-01-08,3.0,5.0,7.0,23.0,25.0,31 ,,,,,
2013-01-05,1.0,4.0,15.0,24.0,27.0,37 ,,,,,
2013-01-01,1.0,2.0,21.0,22.0,26.0,36 ,,,,,
2012-12-29,1.0,3.0,9.0,18.0,22.0,36 ,,,,,
2012-12-25,2.0,9.0,15.0,29.0,31.0,38 ,,,,,
2012-12-22,2.0,4.0,6.0,15.0,31.0,34 ,,,,,
2012-12-18,1.0,6.0,12.0,16.0,24.0,36 ,,,,,
2012-12-15,2.0,3.0,17.0,20.0,25.0,36 ,,,,,
2012-12-11,5.0,11.0,12.0,19.0,21.0,33 ,,,,,
2012-12-08,3.0,4.0,6.0,7.0,20.0,26 ,,,,,
2012-12-04,1.0,2.0,11.0,27.0,35.0,36 ,,,,,
2012-12-01,17.0,19.0,20.0,32.0,33.0,36 ,,,,,
2012-11-27,8.0,33.0,34.0,35.0,36.0,40 ,,,,,
2012-11-24,8.0,14.0,19.0,21.0,24.0,31 ,,,,,
2012-11-20,6.0,17.0,21.0,23.0,28.0,30 ,,,,,
2012-11-17,12.0,13.0,19.0,20.0,34.0,40 ,,,,,
2012-11-13,2.0,4.0,16.0,21.0,32.0,38 ,,,,,
2012-11-10,1.0,10.0,12.0,22.0,30.0,38 ,,,,,
2012-11-06,2.0,3.0,5.0,13.0,31.0,40 ,,,,,
2012-11-03,2.0,5.0,8.0,11.0,12.0,21 ,,,,,
2012-10-30,4.0,13.0,18.0,25.0,27.0,33 ,,,,,
2012-10-27,22.0,27.0,28.0,32.0,37.0,40 ,,,,,
2012-10-23,3.0,8.0,26.0,30.0,34.0,39 ,,,,,
2012-10-20,5.0,14.0,15.0,22.0,31.0,37 ,,,,,
2012-10-16,5.0,14.0,23.0,25.0,33.0,38 ,,,,,
2012-10-13,6.0,14.0,20.0,22.0,25.0,39 ,,,,,
2012-10-09,8.0,11.0,18.0,31.0,38.0,39 ,,,,,
2012-10-06,3.0,17.0,26.0,31.0,37.0,38 ,,,,,
2012-10-02,1.0,3.0,5.0,13.0,20.0,28 ,,,,,
2012-09-29,13.0,19.0,20.0,22.0,26.0,29 ,,,,,
2012-09-25,6.0,10.0,12.0,26.0,28.0,32 ,,,,,
2012-09-22,10.0,15.0,18.0,29.0,36.0,40 ,,,,,
2012-09-18,4.0,15.0,20.0,26.0,28.0,34 ,,,,,
2012-09-15,1.0,5.0,13.0,18.0,28.0,33 ,,,,,
2012-09-11,7.0,16.0,17.0,20.0,23.0,40 ,,,,,
2012-09-08,3.0,9.0,16.0,17.0,28.0,37 ,,,,,
2012-09-04,10.0,22.0,28.0,33.0,34.0,39 ,,,,,
